Time,bboxes,zone_count
16:10:34,"[[0.7762587  0.6015106  0.8742699  0.69105107]
 [0.51552665 0.6156285  0.61551464 0.7314154 ]
 [0.22423723 0.7683328  0.38216773 0.9035911 ]
 [0.32652166 0.59871846 0.38739967 0.6813605 ]
 [0.93789154 0.5731759  1.         0.6394709 ]
 [0.09358973 0.65431017 0.15708333 0.77477026]
 [0.5736489  0.60659206 0.6754823  0.71487457]
 [0.55123407 0.76766825 0.7039699  0.97460914]
 [0.6823765  0.7942711  0.7912577  0.9621592 ]
 [0.86780846 0.54857856 0.9451382  0.61230975]
 [0.5867586  0.47633645 0.6525834  0.55023134]
 [0.33051565 0.47722855 0.37139812 0.53072387]
 [0.8769409  0.45463422 0.95896906 0.5110932 ]
 [0.89518154 0.53839767 0.9804801  0.5945532 ]
 [0.06977115 0.5247885  0.12030587 0.5917443 ]
 [0.6370273  0.5779171  0.73724836 0.69964004]
 [0.45023516 0.8325748  0.5700719  0.9926326 ]
 [0.7768214  0.78921115 0.8880954  0.8812858 ]
 [0.642425   0.44865993 0.69154125 0.50721204]
 [0.211245   0.87310004 0.3098036  1.        ]
 [0.00829476 0.6390939  0.08177164 0.763892  ]
 [0.72354263 0.56647646 0.7886034  0.6316298 ]
 [0.6446389  0.5328364  0.7700186  0.64664674]
 [0.8754914  0.76243484 0.99011075 0.8811196 ]
 [0.40250924 0.49440983 0.4515105  0.56365407]
 [0.18690458 0.51967895 0.23043007 0.5791187 ]
 [0.90484744 0.55610967 0.98876333 0.6183568 ]
 [0.47873104 0.5998308  0.5381543  0.6623617 ]
 [0.27273107 0.6310779  0.33416367 0.70539665]
 [0.45828238 0.43990943 0.5168516  0.52208406]
 [0.12591931 0.5276497  0.1764659  0.59043306]
 [0.5271214  0.5499399  0.5913765  0.6290617 ]
 [0.46444577 0.55243695 0.5204615  0.64399076]]","[0, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:35,"[[0.7766292  0.6014795  0.8738535  0.69130063]
 [0.20811309 0.75964314 0.37135386 0.89025855]
 [0.5150442  0.6155296  0.61579853 0.7311585 ]
 [0.9017834  0.46167472 0.97249836 0.52169955]
 [0.3253625  0.5992878  0.38741577 0.68076724]
 [0.9384072  0.5738064  1.         0.6392157 ]
 [0.57304794 0.60686535 0.67523926 0.714594  ]
 [0.09342749 0.65453243 0.15807496 0.77538824]
 [0.8675859  0.548725   0.9448304  0.61212754]
 [0.55082375 0.76621723 0.70470744 0.97527254]
 [0.5861165  0.47649312 0.6527675  0.5498427 ]
 [0.6830282  0.7939512  0.7911595  0.96225536]
 [0.06953851 0.5243286  0.11977215 0.5916378 ]
 [0.33098865 0.47720838 0.3716189  0.53133255]
 [0.6372061  0.57852924 0.7373761  0.699959  ]
 [0.45013216 0.83351034 0.57060045 0.9936917 ]
 [0.6428425  0.4491059  0.69199985 0.5067575 ]
 [0.00882798 0.63742733 0.08254848 0.76386005]
 [0.77715725 0.78945243 0.8876263  0.88162977]
 [0.21435256 0.875174   0.3070913  1.        ]
 [0.72356427 0.5661569  0.7886634  0.63204193]
 [0.6443657  0.53245705 0.7707246  0.64639616]
 [0.8954696  0.5384339  0.974378   0.5936463 ]
 [0.40261638 0.49430144 0.4511504  0.56336486]
 [0.18667893 0.5191743  0.23066236 0.5775369 ]
 [0.8760454  0.7627499  0.9900126  0.8808892 ]
 [0.47854134 0.59935075 0.53800917 0.6620139 ]
 [0.9047435  0.55719626 0.9862257  0.61752427]
 [0.27225187 0.6321104  0.33409214 0.7002152 ]
 [0.12597345 0.52725476 0.17640111 0.59034264]
 [0.4582041  0.44023338 0.51587    0.5221311 ]
 [0.4637829  0.55305696 0.52021295 0.6441882 ]
 [0.527525   0.5510214  0.59038234 0.62886184]]","[0, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:36,"[[0.775149   0.6010244  0.8753514  0.6906949 ]
 [0.5139347  0.61389196 0.6154081  0.73079544]
 [0.32560456 0.59891975 0.38560784 0.67926097]
 [0.18069573 0.7539697  0.3648479  0.8762635 ]
 [0.9207582  0.46416718 0.9863506  0.5258104 ]
 [0.5743326  0.6061559  0.6765339  0.7154006 ]
 [0.09305782 0.65471137 0.15745583 0.7762154 ]
 [0.86688054 0.54925627 0.94415617 0.61327827]
 [0.6353534  0.5759865  0.7385593  0.7006532 ]
 [0.5859836  0.47470558 0.6527744  0.55022466]
 [0.5507102  0.76589894 0.704515   0.97559536]
 [0.93703413 0.5731323  1.         0.6396901 ]
 [0.06903005 0.5251105  0.11953904 0.5920501 ]
 [0.33101138 0.47684515 0.37075466 0.53116816]
 [0.64297056 0.4480123  0.69253594 0.50858074]
 [0.68257725 0.7936166  0.79158676 0.9621984 ]
 [0.64238846 0.5319222  0.7718345  0.64862776]
 [0.44980842 0.8342807  0.5708866  0.9925965 ]
 [0.77703905 0.7886573  0.88827574 0.8823803 ]
 [0.21351397 0.8703501  0.30512747 1.        ]
 [0.18788846 0.5190109  0.23081625 0.5782169 ]
 [0.00773668 0.6402109  0.08200319 0.7634921 ]
 [0.7220557  0.563492   0.7896307  0.63180226]
 [0.12494387 0.5277534  0.17682892 0.59088355]
 [0.47865    0.60167336 0.5394723  0.66214955]
 [0.40264457 0.4953578  0.44996157 0.5642271 ]
 [0.9059657  0.557302   0.99067366 0.6201653 ]
 [0.27207264 0.63189965 0.33598322 0.6999189 ]
 [0.89621663 0.5367218  0.9722016  0.5929063 ]
 [0.8746563  0.76216644 0.9908792  0.8832285 ]
 [0.45806357 0.43949822 0.51510143 0.52125674]
 [0.5270806  0.5511163  0.5908875  0.6272337 ]
 [0.46380973 0.55159754 0.5190056  0.64300644]
 [0.0365085  0.6025598  0.08970568 0.6684351 ]
 [0.07179636 0.82498515 0.15217142 1.        ]]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:37,"[[0.7746259  0.60172653 0.8762675  0.6911665 ]
 [0.1780228  0.76190734 0.34513956 0.87064   ]
 [0.5136665  0.6127032  0.6154811  0.73086345]
 [0.32563922 0.59901506 0.38633266 0.6787813 ]
 [0.09335702 0.65432703 0.15677373 0.77521247]
 [0.5748953  0.60596097 0.6775366  0.71608365]
 [0.86759055 0.5507942  0.94228643 0.611509  ]
 [0.58518106 0.47589418 0.6531901  0.5486887 ]
 [0.63450104 0.5760191  0.73837245 0.7018105 ]
 [0.9378619  0.5733485  1.         0.639566  ]
 [0.5499015  0.7669512  0.7045006  0.9750965 ]
 [0.3307997  0.47714958 0.37133884 0.53052485]
 [0.6434247  0.5320844  0.77122486 0.64650315]
 [0.6418072  0.44823572 0.69196224 0.50968343]
 [0.06964297 0.5254981  0.11985297 0.5918093 ]
 [0.8974288  0.53909194 0.9737862  0.5915014 ]
 [0.6824005  0.794132   0.791691   0.9612536 ]
 [0.93265045 0.47391427 0.98385423 0.5397139 ]
 [0.44893825 0.83481383 0.5714651  0.99296176]
 [0.77661186 0.78854823 0.8881545  0.8820737 ]
 [0.90686655 0.55694896 0.99106455 0.6179784 ]
 [0.2730052  0.6321779  0.3353444  0.7014227 ]
 [0.18781841 0.51899564 0.23100764 0.57760096]
 [0.00739362 0.6402778  0.08199688 0.7628229 ]
 [0.7219911  0.5629486  0.7892598  0.63153535]
 [0.47924224 0.6022234  0.53896636 0.6620775 ]
 [0.21163984 0.86905247 0.30668315 1.        ]
 [0.12512568 0.5281674  0.17665549 0.59022397]
 [0.87414354 0.7624809  0.99154174 0.883535  ]
 [0.4585176  0.43981814 0.51604325 0.5210265 ]
 [0.0711344  0.8235468  0.15318047 1.        ]
 [0.4023946  0.4929704  0.45067364 0.5641395 ]
 [0.46458519 0.5517498  0.5192481  0.6438981 ]
 [0.03553677 0.60330963 0.08890023 0.6687791 ]
 [0.5267345  0.55053127 0.59090626 0.6280512 ]]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:38,"[[0.7756578  0.6011475  0.8748971  0.6908064 ]
 [0.16105492 0.7624171  0.3359401  0.8678254 ]
 [0.5134399  0.61392444 0.6160428  0.7314704 ]
 [0.32478282 0.59843874 0.386849   0.6792    ]
 [0.09433398 0.65509266 0.15677643 0.775058  ]
 [0.5747973  0.60562325 0.67639273 0.7175622 ]
 [0.8695143  0.5510742  0.94237673 0.6098668 ]
 [0.58467734 0.47446153 0.65391    0.5488475 ]
 [0.939354   0.5722691  1.         0.639564  ]
 [0.63533825 0.57478946 0.73822325 0.7022584 ]
 [0.6414944  0.4485719  0.6921197  0.5104707 ]
 [0.6430192  0.5313736  0.77060866 0.64880526]
 [0.3308769  0.47747937 0.37157243 0.5304879 ]
 [0.9010171  0.5423172  0.9692792  0.5923468 ]
 [0.27251434 0.63048357 0.33563688 0.7049311 ]
 [0.06957126 0.52550906 0.12050464 0.592059  ]
 [0.6820881  0.79339135 0.7910069  0.961849  ]
 [0.4492456  0.8344661  0.57205105 0.99264044]
 [0.55085206 0.76659596 0.70323193 0.974484  ]
 [0.77754325 0.78854036 0.8862303  0.88223225]
 [0.72179174 0.562445   0.789388   0.6311737 ]
 [0.00658321 0.6400585  0.0824853  0.7636009 ]
 [0.18817851 0.51965696 0.23153368 0.577525  ]
 [0.07198443 0.82314324 0.15210652 1.        ]
 [0.21147326 0.86724293 0.3075191  1.        ]
 [0.45905614 0.4390097  0.5166048  0.52145153]
 [0.93291616 0.48015663 0.97824943 0.5451194 ]
 [0.90639603 0.5567529  0.98647606 0.6152299 ]
 [0.12585817 0.5278112  0.17601575 0.5907454 ]
 [0.87498325 0.76226443 0.99105656 0.8825128 ]
 [0.4026247  0.4927339  0.4516793  0.563827  ]
 [0.4791733  0.59981084 0.5395936  0.6621693 ]
 [0.46441668 0.55299395 0.51966107 0.64486146]
 [0.46608168 0.54407173 0.57527876 0.65836644]
 [0.75138515 0.9194779  1.         0.99995095]
 [0.18534225 0.62994856 0.26613006 0.7718811 ]
 [0.03567379 0.60393167 0.08937667 0.6693734 ]]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:39,"[[0.77601886 0.6015482  0.87329185 0.69072497]
 [0.5137285  0.6145488  0.6163157  0.73113173]
 [0.3249639  0.60033697 0.38618532 0.6791496 ]
 [0.15826064 0.76947206 0.32740518 0.8661189 ]
 [0.5736341  0.60563    0.676025   0.71625084]
 [0.09420761 0.65506786 0.15647757 0.7761496 ]
 [0.8664679  0.5525068  0.9425426  0.60992205]
 [0.58482534 0.47587317 0.653744   0.55008924]
 [0.9384111  0.5705964  1.         0.63961524]
 [0.63596815 0.57461995 0.7384836  0.700184  ]
 [0.3307294  0.477429   0.37162125 0.53063244]
 [0.6414518  0.44812036 0.69208646 0.5089769 ]
 [0.06953813 0.5256569  0.12033424 0.59191495]
 [0.27266183 0.63050234 0.3352931  0.7025237 ]
 [0.44965392 0.83417755 0.57103145 0.9923085 ]
 [0.6826194  0.79326916 0.7909558  0.9614762 ]
 [0.64128196 0.5316701  0.7688308  0.6504115 ]
 [0.55095816 0.7671607  0.7015581  0.9739427 ]
 [0.21086332 0.86894286 0.30699697 1.        ]
 [0.7772572  0.78889984 0.88667655 0.88109916]
 [0.7210432  0.5628455  0.79017997 0.6305997 ]
 [0.18722445 0.51925516 0.22983524 0.57809204]
 [0.00653987 0.6408078  0.0817103  0.7625809 ]
 [0.9108804  0.5589089  0.99032134 0.6170697 ]
 [0.4024109  0.4943036  0.45076343 0.56488335]
 [0.47901285 0.59877026 0.539135   0.66149265]
 [0.12536055 0.5278668  0.17695463 0.5909438 ]
 [0.8990131  0.53709805 0.9723938  0.5921168 ]
 [0.8771895  0.76325893 0.98958135 0.8824401 ]
 [0.45925346 0.43863285 0.5174166  0.5209963 ]
 [0.07261439 0.8213111  0.15123737 1.        ]
 [0.46675596 0.5449518  0.5815008  0.6571963 ]]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:40,"[[0.77595454 0.60154605 0.87262064 0.69123   ]
 [0.5132943  0.6151331  0.61666816 0.73133063]
 [0.32468334 0.6000981  0.38701338 0.6800854 ]
 [0.15507908 0.76437896 0.3294649  0.8663806 ]
 [0.5733876  0.6052934  0.6760863  0.71592677]
 [0.09382796 0.6557145  0.15654361 0.7756021 ]
 [0.9391837  0.57085705 1.         0.63997954]
 [0.8659291  0.5536126  0.94390386 0.6101631 ]
 [0.58559304 0.47726372 0.6536007  0.5491602 ]
 [0.6356274  0.57476217 0.73844    0.6995951 ]
 [0.33071804 0.47741306 0.37107417 0.53051716]
 [0.06869136 0.5252266  0.12003572 0.59208393]
 [0.27230346 0.6305358  0.33524784 0.70367134]
 [0.64154637 0.44818476 0.69183725 0.50963223]
 [0.54939145 0.76773256 0.7031299  0.974189  ]
 [0.6877047  0.8069027  0.79058796 0.9764236 ]
 [0.8813878  0.48672998 0.9542345  0.54094166]
 [0.6422283  0.53164655 0.77016824 0.64898825]
 [0.44930345 0.83468074 0.5717758  0.9915396 ]
 [0.7204887  0.56060433 0.7899693  0.63068646]
 [0.89918923 0.5402153  0.97563374 0.5908638 ]
 [0.00639102 0.6404296  0.08132291 0.7622285 ]
 [0.18677028 0.51929516 0.22975932 0.57860434]
 [0.21145704 0.8681762  0.30780467 1.        ]
 [0.777633   0.78889614 0.8856374  0.8809245 ]
 [0.90842    0.557156   0.9890071  0.6169829 ]
 [0.87724674 0.7631483  0.9903528  0.88281715]
 [0.4795557  0.599572   0.5380437  0.6621148 ]
 [0.12518989 0.5276648  0.17698641 0.59098274]
 [0.40256563 0.49459058 0.450255   0.56510895]
 [0.07215884 0.8216663  0.15180314 0.99960303]
 [0.4588047  0.4387256  0.51714504 0.5205885 ]]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:41,"[[0.7772346  0.6011746  0.87346816 0.69124633]
 [0.513323   0.6142564  0.616939   0.7310903 ]
 [0.32285896 0.6002173  0.38756275 0.6808871 ]
 [0.15613982 0.76580316 0.32702732 0.8676167 ]
 [0.8659777  0.5554968  0.9422826  0.60840076]
 [0.5727663  0.6060937  0.675013   0.71593076]
 [0.09390053 0.6553985  0.15615563 0.7750664 ]
 [0.63536435 0.57379305 0.73806965 0.70061046]
 [0.9397134  0.56956893 1.         0.63894683]
 [0.33036658 0.47807145 0.37179354 0.5303487 ]
 [0.27300566 0.63043797 0.33420563 0.7016981 ]
 [0.5853593  0.47545016 0.6535666  0.5480317 ]
 [0.68158734 0.79438496 0.79094005 0.9620006 ]
 [0.54918444 0.76887655 0.70321155 0.9740659 ]
 [0.06910659 0.52576405 0.12054314 0.5921894 ]
 [0.89858717 0.538321   0.9779003  0.5913458 ]
 [0.72009426 0.5637579  0.7891228  0.6306605 ]
 [0.6433884  0.53289187 0.7683325  0.6485387 ]
 [0.45022658 0.83464    0.5718316  0.992446  ]
 [0.6420713  0.44824377 0.6923443  0.5102817 ]
 [0.77737445 0.7888927  0.88638544 0.88107693]
 [0.877222   0.762493   0.99076676 0.88049936]
 [0.21216829 0.86733836 0.30645528 1.        ]
 [0.18720657 0.5192102  0.23048031 0.57728565]
 [0.00665129 0.63864386 0.08205143 0.7623934 ]
 [0.9054011  0.5574464  0.9898541  0.6161879 ]
 [0.8615787  0.49502018 0.93817294 0.5443847 ]
 [0.40240404 0.49479568 0.45071733 0.5646215 ]
 [0.12524274 0.5280053  0.17667556 0.59138596]
 [0.48040777 0.59952193 0.53949046 0.6623277 ]
 [0.07176925 0.82097864 0.15202539 1.        ]
 [0.46315792 0.55022454 0.51938945 0.642976  ]
 [0.465401   0.54280204 0.5827983  0.65796465]]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:42,"[[0.77321017 0.60011476 0.8751251  0.6891322 ]
 [0.5132693  0.6138708  0.6171236  0.7309716 ]
 [0.15807758 0.76144624 0.33107322 0.865825  ]
 [0.322364   0.6001938  0.38700962 0.68094724]
 [0.860936   0.5534498  0.946703   0.6097004 ]
 [0.9399051  0.5717759  1.         0.63910955]
 [0.5732053  0.60673505 0.6752135  0.71502155]
 [0.09409036 0.6559139  0.15660545 0.77464193]
 [0.8125916  0.49594557 0.91068065 0.5544699 ]
 [0.635766   0.57395357 0.73819906 0.69998765]
 [0.3308446  0.47854093 0.37145433 0.5302999 ]
 [0.8931708  0.5357206  0.98078114 0.5924289 ]
 [0.5860247  0.47559986 0.65341586 0.5473341 ]
 [0.27268904 0.6306168  0.33434644 0.70147204]
 [0.55016696 0.7686589  0.7026941  0.975392  ]
 [0.6817806  0.79344964 0.79078126 0.96364725]
 [0.06879254 0.52569485 0.1203027  0.5918789 ]
 [0.6444351  0.53412294 0.76954013 0.6472069 ]
 [0.7214818  0.5643485  0.7891975  0.63148296]
 [0.21238917 0.8682225  0.30705714 1.        ]
 [0.4502488  0.8346665  0.5716586  0.9910836 ]
 [0.7770691  0.78915966 0.8876418  0.8805595 ]
 [0.87774366 0.76267904 0.9902253  0.88060087]
 [0.6414327  0.44876188 0.69146055 0.5096383 ]
 [0.18747263 0.51932734 0.23082505 0.57783407]
 [0.07203849 0.8251151  0.15231596 1.        ]
 [0.90013677 0.55648524 0.99087536 0.6191926 ]
 [0.0066235  0.63928455 0.08223224 0.76228136]
 [0.40269724 0.49389073 0.45058176 0.5645668 ]
 [0.12504002 0.52816045 0.1765877  0.5914528 ]
 [0.48042682 0.5997665  0.5386866  0.66252124]
 [0.4652794  0.542194   0.5831138  0.6581131 ]
 [0.75233406 0.91719645 1.         1.        ]]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:43,"[[0.77353024 0.5972983  0.87535846 0.6887918 ]
 [0.17124239 0.7638933  0.34462404 0.86547476]
 [0.51392055 0.61398154 0.61733025 0.7313221 ]
 [0.32286638 0.60236394 0.38563275 0.6820719 ]
 [0.7706689  0.50039166 0.8915128  0.5591249 ]
 [0.5741629  0.6062539  0.67597276 0.71557486]
 [0.09410057 0.6552572  0.15757945 0.7749953 ]
 [0.93923736 0.5719801  1.         0.63933   ]
 [0.8632268  0.5510164  0.94605047 0.6107145 ]
 [0.5857054  0.47643283 0.6529307  0.54728633]
 [0.6361723  0.57173777 0.7378513  0.6995279 ]
 [0.6411296  0.44941953 0.6920247  0.5093201 ]
 [0.33090234 0.47767428 0.37108517 0.5311993 ]
 [0.8935399  0.53490674 0.98133826 0.59085625]
 [0.06854513 0.5251259  0.12015082 0.5917989 ]
 [0.272667   0.6309553  0.33506167 0.7002519 ]
 [0.07239188 0.82672846 0.15328014 1.        ]
 [0.64310193 0.5331655  0.77332115 0.6467538 ]
 [0.6888156  0.80600023 0.7898075  0.9764342 ]
 [0.54999095 0.7684535  0.70232433 0.975087  ]
 [0.449281   0.83468467 0.57105315 0.9922949 ]
 [0.18643597 0.5181325  0.22998852 0.5774867 ]
 [0.21348621 0.86959344 0.3053472  1.        ]
 [0.8769084  0.7630439  0.9904827  0.8816413 ]
 [0.00624713 0.63985485 0.08248069 0.762419  ]
 [0.7771091  0.78930783 0.88629615 0.88111866]
 [0.9013382  0.5577383  0.99193203 0.6185091 ]
 [0.12457968 0.52755105 0.17696737 0.5911767 ]
 [0.47960305 0.5991748  0.5377148  0.66201985]
 [0.40260664 0.49296725 0.45092955 0.56415683]
 [0.46405068 0.5504114  0.519752   0.6422443 ]
 [0.45894727 0.43918487 0.5166893  0.5213402 ]
 [0.71217996 0.5563427  0.79048806 0.62939566]]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:44,"[[0.77441394 0.59775853 0.8749462  0.68956304]
 [0.18356358 0.7506552  0.3670576  0.868401  ]
 [0.5141975  0.6137981  0.61686677 0.7307235 ]
 [0.3241114  0.6018988  0.38574445 0.6818968 ]
 [0.09411877 0.65538585 0.15857552 0.7761397 ]
 [0.58440715 0.47676247 0.6535673  0.54721874]
 [0.9377484  0.5724087  1.         0.6405997 ]
 [0.57470906 0.6065037  0.67666304 0.71505356]
 [0.8629452  0.55074346 0.94259024 0.61006445]
 [0.33086172 0.47767952 0.37046343 0.5315094 ]
 [0.06938688 0.52546954 0.11897919 0.59099805]
 [0.6359723  0.57460064 0.7379222  0.69848394]
 [0.64248747 0.45011055 0.69316673 0.5085972 ]
 [0.9003015  0.53501177 0.98097575 0.5914552 ]
 [0.6872538  0.80625325 0.7912166  0.9773575 ]
 [0.2738939  0.6322953  0.33386225 0.6970575 ]
 [0.18716532 0.5195564  0.23045626 0.57641155]
 [0.00596689 0.64035267 0.082382   0.7642405 ]
 [0.1251347  0.5277482  0.17629763 0.59097964]
 [0.7511263  0.5003549  0.84229773 0.55241996]
 [0.54847157 0.7662819  0.70118916 0.9745956 ]
 [0.6450976  0.53364384 0.77280354 0.64691   ]
 [0.44950822 0.834769   0.57056373 0.98757404]
 [0.07189486 0.82789665 0.15334223 0.99857897]
 [0.47865504 0.5986518  0.5378736  0.66136897]
 [0.90899193 0.5582187  0.99233663 0.6210415 ]
 [0.2135638  0.8703488  0.30623597 1.        ]
 [0.7770281  0.78886443 0.88587344 0.8818816 ]
 [0.71657395 0.56066483 0.78652877 0.6309442 ]
 [0.40247226 0.49365658 0.45072436 0.56372035]
 [0.87463844 0.7621816  0.99169886 0.88152516]
 [0.46028617 0.43948618 0.5163399  0.52162653]
 [0.46493316 0.5506414  0.5200225  0.6426631 ]
 [0.03568764 0.6028572  0.08948837 0.66672415]]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:46,"[[0.7752852  0.6005292  0.8752643  0.6906677 ]
 [0.21930373 0.75809914 0.3855228  0.8689148 ]
 [0.3230822  0.60111904 0.38464952 0.67953163]
 [0.5146734  0.6140194  0.61679095 0.7311789 ]
 [0.09405273 0.65519345 0.15854786 0.77551365]
 [0.3307843  0.4772193  0.37064606 0.5319025 ]
 [0.86155844 0.5414893  0.9554811  0.60396606]
 [0.718345   0.5545354  0.7896829  0.63234055]
 [0.9385897  0.57302123 1.         0.6405694 ]
 [0.5726081  0.6064791  0.67747205 0.7150893 ]
 [0.89528614 0.53540975 0.98006487 0.59157103]
 [0.06960155 0.52512604 0.11932185 0.59126276]
 [0.5852125  0.4762522  0.6534303  0.5465616 ]
 [0.6347709  0.5750651  0.73936003 0.69772106]
 [0.00547727 0.63942856 0.08305679 0.7636612 ]
 [0.55006516 0.7663153  0.70126843 0.9752769 ]
 [0.27231067 0.633461   0.3338452  0.69730204]
 [0.68766737 0.80911285 0.7908021  0.9756011 ]
 [0.18841074 0.51909286 0.23167267 0.5786951 ]
 [0.6412584  0.4528805  0.69162166 0.51358026]
 [0.44965917 0.8347427  0.5717004  0.9905646 ]
 [0.7117123  0.5014082  0.7925356  0.543456  ]
 [0.12497983 0.52799135 0.17683727 0.5910607 ]
 [0.77705413 0.788579   0.88710904 0.8815052 ]
 [0.21187316 0.86920005 0.3086075  1.        ]
 [0.9084871  0.5595442  0.9907435  0.6199486 ]
 [0.40247306 0.49228504 0.45128652 0.5640289 ]
 [0.45981863 0.43891484 0.51668316 0.5218737 ]
 [0.4786818  0.5978331  0.5374073  0.66128427]
 [0.87424207 0.76157844 0.99127173 0.8818437 ]
 [0.46499917 0.5531559  0.5204102  0.64344025]]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:47,"[[0.25325194 0.7541226  0.4311302  0.8529044 ]
 [0.77544487 0.6003556  0.87536764 0.69185346]
 [0.5146062  0.6142027  0.61632454 0.7311394 ]
 [0.32282957 0.6004718  0.38452673 0.6798759 ]
 [0.09368471 0.6546617  0.15825878 0.7754052 ]
 [0.27281782 0.63284516 0.3339498  0.69627154]
 [0.5723554  0.6064719  0.6768304  0.71498024]
 [0.5872339  0.47743323 0.6521847  0.54930526]
 [0.63533354 0.5748406  0.73882365 0.6981973 ]
 [0.93868124 0.5725571  1.         0.6404549 ]
 [0.86398864 0.5501404  0.9441712  0.60989493]
 [0.7200457  0.5499739  0.78651136 0.63336134]
 [0.33123764 0.47765046 0.3710451  0.5318573 ]
 [0.5510163  0.7667257  0.6999757  0.9751612 ]
 [0.06952905 0.5249996  0.11953893 0.59130555]
 [0.89539516 0.5348217  0.9807979  0.591006  ]
 [0.00598599 0.6393619  0.08288097 0.7633296 ]
 [0.4513512  0.8341776  0.5719038  0.99125135]
 [0.6804176  0.7926853  0.7917718  0.96221185]
 [0.18874095 0.51945543 0.23139115 0.5779424 ]
 [0.12519689 0.5279356  0.17691106 0.5909576 ]
 [0.7776497  0.78873855 0.88730097 0.8812316 ]
 [0.90793157 0.55928695 0.9906803  0.61970884]
 [0.21231146 0.8687655  0.30634907 1.        ]
 [0.40237612 0.49274844 0.45115474 0.56401616]
 [0.47875544 0.59789246 0.5376103  0.66111374]
 [0.64127827 0.45028022 0.69225925 0.5078839 ]
 [0.8748393  0.76206857 0.9906412  0.8819067 ]
 [0.4590934  0.43983236 0.51649743 0.5214479 ]
 [0.64562684 0.5361686  0.7650769  0.648812  ]
 [0.6668529  0.4930703  0.7403419  0.54509324]
 [0.4650771  0.5533539  0.5203232  0.64357525]
 [0.46692812 0.5457754  0.5775809  0.6573801 ]]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
